"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         312,    0.007029759308,      0.1351707929,     -0.6168149163,      0.5272231609
          0,           0,         313,    0.006388362911,      0.1341616703,     -0.6172206754,       0.526593665
          0,           0,         314,    0.005748307111,      0.1331544306,     -0.6176243556,      0.5259652956
          0,           0,         315,    0.005109581758,      0.1321490708,     -0.6180259768,      0.5253380449
          0,           0,         316,    0.004472176797,      0.1311455881,     -0.6184255588,      0.5247119054
          0,           0,         317,    0.003836082328,      0.1301439795,      -0.618823121,      0.5240868694
          0,           0,         318,    0.003201288536,      0.1291442422,     -0.6192186827,      0.5234629296
          0,           0,         319,    0.002567785677,      0.1281463734,     -0.6196122632,      0.5228400783
          0,           0,         320,    0.001935564048,      0.1271503699,     -0.6200038816,      0.5222183084
          0,           0,         321,    0.001304613927,      0.1261562285,     -0.6203935576,      0.5215976122
          0,           0,         322,    0.000674925737,      0.1251639458,     -0.6207813102,      0.5209779824
          0,           0,         323,   4.649010053e-05,      0.1241735188,      -0.621167158,       0.520359412
          0,           0,         324,  -0.0005807024242,      0.1231849438,       -0.62155112,      0.5197418935
